sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-00676,1,544013.81,1.6511068548564158,5.4,0.19,70.8,17,17,8,9,83.2,877458.0,877458.0,38496628.0,40251544.0
SKU-09618,1,223465.22,6.092062631158368,5.4,0.19,70.9,26,32,27,28,129.7,562828.0,562828.0,15838746.0,16964401.0
SKU-09813,1,425555.04,129.25340206295388,5.4,0.19,70.6,19,568,563,564,94.2,775098.0,775098.0,30038871.0,31589067.0
SKU-14316,1,195649.53,4.168235078808497,5.4,0.19,70.8,27,27,19,20,138.7,526487.0,526487.0,13859411.0,14912384.0
SKU-14434,1,113968.44,12.611190981782014,5.4,0.19,70.7,36,61,55,57,181.9,401338.0,401338.0,8053604.0,8856280.0
SKU-14453,1,209000.95,3.1209835041850473,5.4,0.19,70.2,26,26,14,15,134.8,541717.0,541717.0,14672853.0,15756287.0
SKU-14472,1,139397.65,8.499818311640785,5.4,0.19,70.5,32,43,37,39,164.7,443352.0,443352.0,9828028.0,10714731.0
SKU-07112,1,197538.83,2.4909186751562387,5.3,0.19,69.4,27,27,11,13,139.4,523496.0,523496.0,13702394.0,14749386.0
SKU-14297,1,277066.94,6.570299092792744,5.3,0.19,69.6,23,34,29,30,117.6,621002.0,621002.0,19282159.0,20524162.0
SKU-14329,1,293819.41,3.8924539180296285,5.3,0.19,69.0,22,23,17,19,114.7,636630.0,636630.0,20264891.0,21538152.0
SKU-15189,1,69471.13,19.26276795398345,5.3,0.19,69.3,45,90,84,86,235.3,310282.0,310282.0,4813758.0,5434323.0
SKU-00207,1,90577.18,4.152403362597447,5.2,0.19,67.9,39,39,19,20,208.1,350841.0,350841.0,6154484.0,6856167.0
SKU-02506,1,1502665.57,1.6359344731070906,5.2,0.19,68.4,10,13,8,9,50.9,1433256.0,1433256.0,102711124.0,105577635.0
SKU-03663,1,239390.52,2.9641265323051256,5.2,0.19,67.6,24,24,13,15,128.3,568825.0,568825.0,16178103.0,17315754.0
SKU-06827,1,997371.43,3.5515450568444855,5.2,0.19,68.0,12,21,16,17,62.7,1164521.0,1164521.0,67805402.0,70134443.0
SKU-14364,1,268758.42,3.9088481567109694,5.2,0.18,67.3,23,23,18,19,121.3,601620.0,601620.0,18097341.0,19300581.0
SKU-15170,1,48060.87,6.498209555205472,5.2,0.19,67.9,54,54,29,30,285.8,255441.0,255441.0,3262500.0,3773381.0
SKU-03145,1,511470.14,3.5018356306563336,5.1,0.18,66.5,17,21,16,17,88.5,824658.0,824658.0,34003014.0,35652330.0
SKU-03350,1,50976.13,91.7460164088522,5.1,0.18,66.0,51,405,400,401,281.4,259407.0,259407.0,3364593.0,3883407.0
SKU-06780,1,469877.47,47.74713270206585,5.1,0.18,66.8,17,213,208,210,92.1,792299.0,792299.0,31386915.0,32971513.0
SKU-09594,1,240354.16,2.272974119412214,5.1,0.18,66.2,24,24,10,12,129.5,563910.0,563910.0,15899752.0,17027573.0
SKU-14454,1,211507.35,3.303597833204585,5.1,0.18,66.6,26,26,15,16,137.5,530818.0,530818.0,14088414.0,15150051.0
SKU-00670,1,592625.79,2.9523057463731774,5.0,0.18,65.4,15,18,13,15,82.9,880734.0,880734.0,38784644.0,40546113.0
SKU-02990,1,116666.67,2.8633512686718823,5.0,0.18,65.1,34,34,13,14,187.3,389704.0,389704.0,7593471.0,8372880.0
SKU-10394,1,30286.87,35.77959443604895,5.0,0.18,65.6,66,161,156,157,366.3,199275.0,199275.0,1985520.0,2384069.0
SKU-11069,1,314278.32,7.751034426108404,5.0,0.18,65.7,21,39,34,35,113.6,642498.0,642498.0,20640161.0,21925157.0
SKU-14362,1,189978.45,3.835887162316748,5.0,0.18,65.6,27,27,17,18,146.2,499280.0,499280.0,12464051.0,13462612.0
SKU-14584,1,177301.38,5.077192971630873,5.0,0.18,65.2,28,28,23,24,151.8,480985.0,480985.0,11567346.0,12529317.0
SKU-02311,1,279078.48,2.0415468521343527,4.9,0.18,64.1,22,22,9,11,122.0,598141.0,598141.0,17888639.0,19084921.0
SKU-07537,1,85266.02,4.150405252712881,4.9,0.17,63.3,39,39,19,20,222.1,328677.0,328677.0,5401433.0,6058787.0
SKU-11270,1,404574.22,2.8056878018127174,4.9,0.18,63.9,18,18,13,14,101.5,719269.0,719269.0,25867377.0,27305915.0
SKU-15197,1,177630.78,5.133117851908968,4.9,0.18,64.1,27,28,23,24,152.9,477304.0,477304.0,11390962.0,12345570.0
SKU-00440,1,675839.98,1.941752847414866,4.8,0.17,62.1,14,14,9,10,79.6,916526.0,916526.0,42001026.0,43834079.0
SKU-07554,1,390000.0,1.6800860322109257,4.8,0.17,62.3,18,18,8,9,104.7,697162.0,697162.0,24301734.0,25696058.0
SKU-07771,1,111081.5,54.97168302378808,4.8,0.17,61.9,34,244,240,241,196.8,370940.0,370940.0,6879808.0,7621687.0
SKU-08523,1,126912.36,4.789384007693657,4.8,0.17,61.9,32,32,21,23,184.1,396524.0,396524.0,7861582.0,8654631.0
SKU-13347,1,67340.21,5.069900995472801,4.8,0.17,62.0,43,43,23,24,252.7,288855.0,288855.0,4171866.0,4749576.0
SKU-01076,1,138269.23,2.711037951773506,4.7,0.17,61.1,30,30,12,13,177.7,410912.0,410912.0,8442433.0,9264257.0
SKU-04598,1,751428.57,0.47741657627441814,4.7,0.17,61.6,13,13,3,4,75.9,962424.0,962424.0,46312978.0,48237826.0
SKU-14699,1,168471.81,4.638446382608697,4.7,0.17,61.0,27,27,21,22,161.1,453199.0,453199.0,10269477.0,11175875.0
SKU-06369,1,204800.0,2.1081566175984947,4.6,0.16,59.5,25,25,10,11,147.8,493825.0,493825.0,12193133.0,13180782.0
SKU-09656,1,19284.08,13.896516082896158,4.6,0.16,59.5,79,79,61,62,481.9,151487.0,151487.0,1147414.0,1450387.0
SKU-14784,1,169301.9,6.049551970005768,4.6,0.16,60.2,27,31,27,28,161.7,451344.0,451344.0,10185570.0,11088258.0
SKU-14792,1,142603.97,3.909428831622768,4.6,0.17,60.6,30,30,18,19,175.6,415652.0,415652.0,8638318.0,9469622.0
SKU-14886,1,217947.95,4.223866404789489,4.6,0.16,60.2,24,24,19,20,142.5,512287.0,512287.0,13121882.0,14146455.0
SKU-10904,1,201905.02,2.6709410567421683,4.5,0.16,58.5,25,25,12,13,150.2,486111.0,486111.0,11815206.0,12787429.0
SKU-11258,1,34866.7,11.425078569212967,4.5,0.16,59.2,59,59,50,51,359.2,203223.0,203223.0,2064985.0,2471431.0
SKU-13825,1,260149.44,2.6724274059216913,4.5,0.16,58.2,22,22,12,13,132.7,550308.0,550308.0,15141943.0,16242559.0
SKU-00967,1,40000.0,1.8547236990991407,4.4,0.16,57.2,54,54,9,10,341.2,213943.0,213943.0,2288580.0,2716466.0
SKU-03649,1,605378.06,1.4945789486561873,4.4,0.16,57.2,14,14,7,8,87.7,831953.0,831953.0,34607290.0,36271196.0
SKU-03679,1,65606.06,2.06844423141199,4.4,0.16,57.1,42,42,10,11,266.6,273782.0,273782.0,3747833.0,4295398.0
SKU-04187,1,974994.04,4.366579361543897,4.4,0.16,56.9,11,24,20,21,69.3,1053298.0,1053298.0,55471839.0,57578435.0
SKU-12060,1,2987500.0,0.5869750961545818,4.4,0.16,57.9,7,7,3,4,39.2,1860523.0,1860523.0,173077225.0,176798270.0
SKU-13731,1,254886.14,2.044818634071448,4.4,0.16,57.7,22,22,9,11,134.6,542375.0,542375.0,14708548.0,15793299.0
SKU-14291,1,268529.43,17.650520449437007,4.4,0.16,56.8,21,82,77,78,132.2,552340.0,552340.0,15253984.0,16358664.0
SKU-14851,1,181720.84,4.97123755428887,4.4,0.16,57.9,26,27,22,23,159.2,458575.0,458575.0,10514546.0,11431696.0
SKU-05053,1,964527.5,3.1012227294379264,4.3,0.15,56.4,11,18,14,15,70.0,1043142.0,1043142.0,54407312.0,56493597.0
SKU-06577,1,153876.15,3.2592984915447354,4.2,0.15,54.8,27,27,15,16,177.8,410512.0,410512.0,8425988.0,9247011.0
SKU-09438,1,793978.68,1.9273820181903012,4.2,0.15,54.2,12,13,9,10,78.7,927828.0,927828.0,43043261.0,44898917.0
SKU-04949,1,178694.65,6.733449988632135,4.1,0.15,53.1,25,34,30,31,167.6,435560.0,435560.0,9485632.0,10356752.0
SKU-09456,1,15274.35,6.314840437158723,4.1,0.15,53.2,84,84,28,29,572.4,127535.0,127535.0,813261.0,1068331.0
SKU-14387,1,217554.58,3.633873045204008,4.1,0.15,53.1,23,23,16,17,151.9,480582.0,480582.0,11547947.0,12509110.0
SKU-15029,1,75764.57,5.328754141344929,4.1,0.15,53.0,38,38,24,25,257.6,283416.0,283416.0,4016220.0,4583051.0
SKU-10667,1,89864.0,28.64699569446752,4.0,0.14,52.2,35,129,125,126,238.4,306235.0,306235.0,4688982.0,5301451.0
SKU-14367,1,186252.29,3.893734167541644,4.0,0.14,52.7,24,24,17,18,164.8,442955.0,442955.0,9810450.0,10696359.0
SKU-03351,1,74710.595,95.50621328929077,3.9,0.14,50.7,37,420,416,417,265.2,275249.0,275249.0,3788090.0,4338587.0
SKU-09282,1,80000.0,2.011170988048853,3.9,0.14,50.6,36,36,9,10,256.7,284404.0,284404.0,4044280.0,4613088.0
SKU-13795,1,441596.61,1.285856442717172,3.9,0.14,50.8,16,16,6,7,109.0,669769.0,669769.0,22429543.0,23769081.0
SKU-03089,1,496982.89,3.069411537201815,3.8,0.13,49.1,15,18,14,15,104.5,698662.0,698662.0,24406398.0,25803721.0
SKU-13549,1,267798.325,5.789144657635188,3.8,0.13,48.9,20,29,26,27,142.6,511866.0,511866.0,13100365.0,14124098.0
SKU-09430,1,465790.19,2.088947951172577,3.7,0.13,47.6,15,15,10,11,109.6,665877.0,665877.0,22169594.0,23501347.0
SKU-10368,1,29432.31,14.541844847622563,3.7,0.13,48.4,58,67,64,65,432.5,168789.0,168789.0,1424484.0,1762061.0
SKU-11445,1,39388.2,9.769339793455849,3.7,0.13,47.6,50,50,43,44,376.8,193729.0,193729.0,1876540.0,2263997.0
SKU-13632,1,1132076.08,0.8869704884849838,3.7,0.13,48.6,10,10,4,5,69.6,1049046.0,1049046.0,55024912.0,57123005.0
SKU-14223,1,151809.39,3.1376910611726605,3.7,0.13,48.0,26,26,14,15,191.2,381882.0,381882.0,7291677.0,8055440.0
SKU-15863,1,238878.01,2.699882226151304,3.7,0.13,48.1,21,21,12,13,152.2,479550.0,479550.0,11498389.0,12457488.0
SKU-02777,1,37095.96,12.292762792963238,3.6,0.13,47.4,51,58,54,55,389.3,187511.0,187511.0,1758014.0,2133036.0
SKU-04839,1,750000.0,0.755216365549615,3.6,0.13,47.6,12,12,4,5,86.4,844766.0,844766.0,35681456.0,37370987.0
SKU-14290,1,169207.87,4.268278445894356,3.6,0.13,47.0,24,24,19,20,183.0,398805.0,398805.0,7952256.0,8749866.0
SKU-14306,1,217596.27,3.8984529161580226,3.6,0.13,47.2,21,21,17,18,161.1,453071.0,453071.0,10263675.0,11169817.0
SKU-14382,1,244404.27,3.555310574382368,3.6,0.13,46.9,20,20,16,17,152.4,479047.0,479047.0,11474311.0,12432405.0
SKU-14390,1,216884.78,3.7011243673679366,3.6,0.13,47.1,21,21,17,18,161.5,451928.0,451928.0,10211940.0,11115795.0
SKU-15191,1,90539.33,6.467198181315787,3.6,0.13,47.1,33,33,29,30,250.0,291944.0,291944.0,4261568.0,4845456.0
SKU-00638,1,326815.97,1.8131297839720601,3.5,0.13,46.2,17,17,8,9,132.9,549290.0,549290.0,15085988.0,16184569.0
SKU-04166,1,504713.47,1.9305358167447964,3.5,0.13,45.6,14,14,9,10,107.6,678728.0,678728.0,23033607.0,24391063.0
SKU-06158,1,224193.22499999998,3.54912613135914,3.5,0.12,45.0,21,21,16,17,162.5,449129.0,449129.0,10085838.0,10984095.0
SKU-13553,1,318696.42,6.847964928058114,3.5,0.12,45.4,17,34,30,31,135.7,538085.0,538085.0,14476790.0,15552961.0
SKU-13662,1,1247049.65,2.882889249772732,3.5,0.12,45.5,9,17,13,14,68.5,1065166.0,1065166.0,56728885.0,58859216.0
SKU-14610,1,150832.27,4.901335160688938,3.5,0.12,45.6,25,25,22,23,196.9,370776.0,370776.0,6873745.0,7615297.0
SKU-15447,1,46977.55,20.930596925086707,3.5,0.13,46.2,45,95,92,92,350.3,208406.0,208406.0,2171657.0,2588470.0
SKU-07093,1,739820.63,0.9987797432916609,3.4,0.12,44.8,12,12,5,6,89.7,814043.0,814043.0,33133271.0,34761356.0
SKU-09974,1,42539.97,8.456791118226581,3.4,0.12,43.8,46,46,37,38,378.2,193036.0,193036.0,1863139.0,2249210.0
SKU-11074,1,946406.47,1.7456621828711805,3.4,0.12,44.9,10,12,8,9,79.2,921726.0,921726.0,42478981.0,44322434.0
SKU-13788,1,216285.33,2.420908944884299,3.4,0.12,44.5,21,21,11,12,166.3,438905.0,438905.0,9631886.0,10509697.0
SKU-04182,1,1384299.08,2.6855592494799296,3.3,0.12,42.8,8,15,12,13,67.0,1088848.0,1088848.0,59279537.0,61457234.0
SKU-10996,1,87037.065,3.132015933791495,3.3,0.12,43.4,32,32,14,15,265.7,274753.0,274753.0,3774450.0,4323955.0
SKU-11300,1,138864.84,3.751405975694362,3.3,0.12,43.4,25,25,17,18,210.3,347159.0,347159.0,6025986.0,6720305.0
SKU-13418,1,95008.47,5.736599015946843,3.3,0.12,43.4,31,31,25,26,254.3,287063.0,287063.0,4120266.0,4694393.0
SKU-02892,1,296676.73,4.11129879451467,3.2,0.11,41.8,17,22,18,19,146.5,498226.0,498226.0,12411451.0,13407902.0
SKU-08067,1,25702.2,8.203706609761067,3.2,0.12,42.1,58,58,36,37,496.4,147050.0,147050.0,1081182.0,1375281.0
SKU-11272,1,218601.06,3.176327827914542,3.2,0.12,42.3,20,20,14,15,169.8,429793.0,429793.0,9236106.0,10095692.0
SKU-13660,1,1549543.2999999998,0.810682557124378,3.2,0.11,41.1,8,8,4,5,64.6,1129202.0,1129202.0,63754848.0,66013252.0
SKU-14360,1,233672.29,6.101025533696289,3.2,0.12,42.2,20,30,27,28,164.4,444072.0,444072.0,9859987.0,10748130.0
SKU-15357,1,80027.13,0.7663560447348134,3.2,0.11,41.2,33,33,4,5,284.3,256732.0,256732.0,3295560.0,3809023.0
SKU-02988,1,79064.63,10.808106331684932,3.1,0.11,40.7,33,51,48,48,287.9,253563.0,253563.0,3214715.0,3721841.0
SKU-04189,1,1129977.75,3.3959697449708384,3.1,0.11,40.2,9,18,15,16,76.6,953262.0,953262.0,45435406.0,47341929.0
SKU-04601,1,751428.57,0.6229443807375883,3.1,0.11,39.9,11,11,3,4,94.2,774744.0,774744.0,30011385.0,31560872.0
SKU-09630,1,240000.0,1.0966780305553232,3.1,0.11,40.8,19,19,5,6,165.0,442542.0,442542.0,9792165.0,10677248.0
SKU-09694,1,1038687.64,4.616713135332221,3.1,0.11,40.6,9,24,21,21,79.5,918507.0,918507.0,42182777.0,44019792.0
SKU-09771,1,371268.95,5.536179296654952,3.1,0.11,40.1,15,28,25,25,133.7,545952.0,545952.0,14903160.0,15995063.0
SKU-10859,1,237786.57,6.020468964536694,3.1,0.11,40.5,19,30,27,27,166.4,438733.0,438733.0,9624353.0,10501819.0
SKU-13729,1,220353.73,1.0786530749490113,3.1,0.11,40.4,20,20,5,6,173.1,421763.0,421763.0,8894202.0,9737728.0
SKU-13849,1,186257.06,7.858498266172217,3.1,0.11,40.9,21,38,35,35,187.0,390390.0,390390.0,7620203.0,8400983.0
SKU-14318,1,220997.68,1.9676336062256559,3.1,0.11,40.6,20,20,9,10,172.3,423794.0,423794.0,8980062.0,9827650.0
SKU-09691,1,921809.09,3.4251525380227412,3.0,0.11,38.9,10,18,15,16,86.3,846369.0,846369.0,35817018.0,37509756.0
SKU-11972,1,660306.0,0.7626784455291913,3.0,0.11,39.5,11,11,4,5,101.1,722010.0,722010.0,26064899.0,27508918.0
SKU-13554,1,317980.4,2.1074103304781735,3.0,0.11,39.6,16,16,10,10,145.5,501740.0,501740.0,12587164.0,13590644.0
SKU-13737,1,234148.07,2.4794476009346784,3.0,0.11,38.8,19,19,11,12,171.2,426382.0,426382.0,9090091.0,9942856.0
SKU-14529,1,166393.69,3.7664059828028256,3.0,0.11,39.1,22,22,17,18,202.5,360564.0,360564.0,6500333.0,7221461.0
SKU-07126,1,751049.72,4.0303362119281125,2.9,0.1,37.2,10,21,18,19,97.6,747775.0,747775.0,27958375.0,29453925.0
SKU-08906,1,35620.12,3.3647214046885865,2.9,0.1,37.4,46,46,15,16,447.1,163289.0,163289.0,1333171.0,1659750.0
SKU-09471,1,11000.0,5.059644256269407,2.9,0.1,37.7,83,83,23,23,802.1,91015.0,91015.0,414184.0,596213.0
SKU-10076,1,630000.0,1.046156988431681,2.9,0.1,38.1,11,11,5,6,105.4,692547.0,692547.0,23981097.0,25366191.0
SKU-11077,1,635586.05,5.850588609536073,2.9,0.1,37.4,11,29,26,27,105.9,689388.0,689388.0,23762775.0,25141550.0
SKU-14508,1,150726.35,3.0950411532918354,2.9,0.1,37.4,23,23,14,15,217.3,335919.0,335919.0,5642078.0,6313916.0
SKU-15127,1,57648.64,6.558189705760941,2.9,0.1,37.9,37,37,29,30,349.3,208985.0,208985.0,2183733.0,2601702.0
SKU-15445,1,54497.19,3.2011603652339673,2.9,0.1,37.7,38,38,14,15,360.0,202793.0,202793.0,2056241.0,2461827.0
SKU-04176,1,1001327.68,4.3445356491416,2.8,0.1,36.9,9,22,19,20,84.9,859787.0,859787.0,36961663.0,38681236.0
SKU-04940,1,204499.4,9.242245401251711,2.8,0.1,36.5,19,44,41,41,188.8,386597.0,386597.0,7472866.0,8246060.0
SKU-09270,1,73917.54,1.6809975985910617,2.8,0.1,36.9,32,32,8,9,312.6,233554.0,233554.0,2727366.0,3194474.0
SKU-09698,1,945795.93,5.488059310731374,2.8,0.1,36.4,9,27,24,25,88.0,829423.0,829423.0,34397113.0,36055959.0
SKU-09997,1,51006.11,2.4793697633801837,2.8,0.1,36.5,38,38,11,12,378.5,192850.0,192850.0,1859554.0,2245253.0
SKU-10896,1,222030.65,2.292686253374032,2.8,0.1,36.1,19,19,10,11,182.3,400351.0,400351.0,8014052.0,8814755.0
SKU-13517,1,47601.74,7.978592741622143,2.8,0.1,36.0,39,39,35,36,394.1,185250.0,185250.0,1715884.0,2086385.0
SKU-14447,1,136086.79,4.579402776576453,2.8,0.1,36.7,24,24,20,21,231.0,315949.0,315949.0,4991193.0,5623091.0
SKU-14650,1,183104.07,3.4010056685339007,2.8,0.1,35.9,20,20,15,16,201.3,362655.0,362655.0,6575927.0,7301236.0
SKU-14992,1,300302.16,1.287761243693047,2.8,0.1,36.4,16,16,6,7,156.2,467297.0,467297.0,10918313.0,11852906.0
SKU-15983,1,389595.61,1.941320188684972,2.8,0.1,36.8,14,14,9,10,136.4,535223.0,535223.0,14323172.0,15393617.0
SKU-03573,1,1127138.93,2.459098255669521,2.7,0.1,34.7,8,14,11,12,82.6,884189.0,884189.0,39089495.0,40857873.0
SKU-06548,1,45269.1,4.335330375026138,2.7,0.09,34.7,40,40,19,20,412.0,177172.0,177172.0,1569504.0,1923849.0
SKU-08871,1,225159.55,1.3738872361173378,2.7,0.1,35.5,18,18,6,7,182.5,400057.0,400057.0,8002265.0,8802379.0
SKU-11008,1,134965.19,20.72322619170131,2.7,0.1,35.2,23,93,91,91,236.8,308311.0,308311.0,4752779.0,5369400.0
SKU-11645,1,93971.03,4.4663611728506964,2.7,0.1,34.9,28,28,20,21,284.9,256247.0,256247.0,3283139.0,3795634.0
SKU-13624,1,711778.48,0.6028834283040133,2.7,0.1,35.2,10,10,3,4,103.1,708270.0,708270.0,25082316.0,26498856.0
SKU-14173,1,504448.25,3.264997897029282,2.7,0.1,35.0,12,17,15,15,122.8,594297.0,594297.0,17659448.0,18848042.0
SKU-14754,1,26036.0,285.5237693299404,2.7,0.1,35.8,53,1246,1243,1244,534.8,136488.0,136488.0,931455.0,1204432.0
SKU-14867,1,205242.6,5.322222319686398,2.7,0.1,34.8,19,26,24,24,193.1,377974.0,377974.0,7143216.0,7899164.0
SKU-15199,1,160632.13,9.024029894556456,2.7,0.1,35.5,22,42,40,40,216.3,337532.0,337532.0,5696376.0,6371439.0
SKU-03384,1,640984.57,1.9782612542301337,2.6,0.09,34.2,11,12,9,10,110.2,662627.0,662627.0,21953709.0,23278963.0
SKU-04573,1,743230.13,0.9725975251592748,2.6,0.09,34.5,10,10,5,5,101.9,716092.0,716092.0,25639378.0,27071562.0
SKU-05042,1,1091302.63,2.4953909974112882,2.6,0.09,33.3,8,14,11,12,85.7,851918.0,851918.0,36288222.0,37992059.0
SKU-06058,1,791236.34,4.2084324722804585,2.6,0.09,33.3,10,21,19,19,100.5,726212.0,726212.0,26369213.0,27821637.0
SKU-07416,1,72674.03,3.9309319655164496,2.6,0.09,33.3,31,31,18,18,331.9,219923.0,219923.0,2418306.0,2858152.0
SKU-07694,1,380164.48,116.86839702084657,2.6,0.09,34.0,14,512,509,510,143.7,508131.0,508131.0,12909854.0,13926115.0
SKU-10206,1,63780.19,12.341097872795697,2.6,0.09,34.2,33,57,54,55,349.3,208995.0,208995.0,2183947.0,2601937.0
SKU-14726,1,176554.33,5.748627885601995,2.6,0.09,33.9,20,28,26,26,211.0,346046.0,346046.0,5987378.0,6679469.0
SKU-15123,1,13783.91,4.843912334389457,2.6,0.09,34.2,71,71,22,22,751.7,97113.0,97113.0,471544.0,665770.0
SKU-15203,1,61200.17,6.41811604598713,2.6,0.09,34.4,34,34,28,29,355.8,205194.0,205194.0,2105220.0,2515607.0
SKU-15284,1,76483.08,25.85908353248379,2.6,0.09,33.4,30,116,113,114,322.7,226184.0,226184.0,2557968.0,3010336.0
SKU-15971,1,413041.6,1.897874932773537,2.6,0.09,33.3,13,13,9,9,139.2,524244.0,524244.0,13741577.0,14790065.0
SKU-00637,1,354978.43,3.258866819716926,2.5,0.09,32.7,14,17,15,15,151.6,481520.0,481520.0,11593089.0,12556130.0
SKU-02512,1,869108.065,1.1885606346089503,2.5,0.09,32.5,9,9,6,6,97.2,751242.0,751242.0,28218224.0,29720708.0
SKU-02648,1,58747.53,6.329870051031835,2.5,0.09,33.0,34,34,28,29,371.0,196770.0,196770.0,1935921.0,2329460.0
SKU-04576,1,743533.67,1.0293040604896753,2.5,0.09,32.8,10,10,5,6,104.5,698663.0,698663.0,24406485.0,25803810.0
SKU-04744,1,452124.84,1.3009369603443188,2.5,0.09,33.0,13,13,6,7,133.6,546568.0,546568.0,14936835.0,16029971.0
SKU-05027,1,1071017.57,3.8668422878266173,2.5,0.09,32.6,8,20,17,18,87.3,835725.0,835725.0,34921847.0,36593298.0
SKU-09293,1,131831.58,4.0678164854633225,2.5,0.09,32.1,23,23,18,19,251.0,290807.0,290807.0,4228446.0,4810061.0
SKU-09370,1,295966.89,2.2376877299595654,2.5,0.09,33.1,15,15,10,11,165.0,442468.0,442468.0,9788899.0,10673836.0
SKU-13509,1,11215.86,3.914802909238448,2.5,0.09,32.1,76,76,18,18,860.2,84869.0,84869.0,360133.0,529871.0
SKU-13555,1,769986.875,2.242768886885945,2.5,0.09,32.1,10,13,10,11,103.9,702853.0,702853.0,24700095.0,26105800.0
SKU-14247,1,29952.38,13.762647375293023,2.5,0.09,32.5,47,63,60,61,523.5,139458.0,139458.0,972434.0,1251350.0
SKU-14664,1,137407.08,2.2875999547808945,2.5,0.09,32.5,22,22,10,11,244.3,298797.0,298797.0,4463984.0,5061578.0
SKU-14665,1,140054.87,2.641822947634244,2.5,0.09,32.1,22,22,12,13,243.6,299682.0,299682.0,4490465.0,5089829.0
SKU-01334,1,670573.33,1.0154452009192372,2.4,0.09,31.8,10,10,5,6,111.8,652757.0,652757.0,21304607.0,22610122.0
SKU-08897,1,423200.0,1.7692254605218438,2.4,0.09,31.5,13,13,8,9,141.3,516603.0,516603.0,13343948.0,14377155.0
SKU-11299,1,245823.48,1.9765016072574466,2.4,0.08,30.6,16,16,9,10,188.1,388140.0,388140.0,7532641.0,8308921.0
SKU-11817,1,424687.5,2.0290833328850044,2.4,0.08,30.9,13,13,9,10,142.5,512164.0,512164.0,13115577.0,14139905.0
SKU-13544,1,21569.7,4.550852190169818,2.4,0.09,31.8,55,55,20,21,623.3,117120.0,117120.0,685858.0,920098.0
SKU-14824,1,179469.16,3.550421393145707,2.4,0.09,31.2,19,19,16,17,218.2,334556.0,334556.0,5596378.0,6265489.0
SKU-00957,1,24211.08,7.560071639580691,2.3,0.08,29.6,50,50,33,34,609.4,119798.0,119798.0,717578.0,957174.0
SKU-08065,1,29119.48,7.841223495165966,2.3,0.08,29.6,46,46,35,35,556.3,131226.0,131226.0,861016.0,1123469.0
SKU-09352,1,521178.63,2.238137416190702,2.3,0.08,30.4,11,13,10,11,129.7,562821.0,562821.0,15838354.0,16963995.0
SKU-09636,1,221810.12,1.4689774459950384,2.3,0.08,30.5,17,17,7,7,198.6,367617.0,367617.0,6757106.0,7492339.0
SKU-09661,1,251126.91999999998,3.0550504633038935,2.3,0.08,29.9,16,16,14,14,188.4,387535.0,387535.0,7509164.0,8284233.0
SKU-10367,1,34178.07,19.64639990132477,2.3,0.08,30.1,42,88,86,87,509.3,143338.0,143338.0,1027288.0,1313963.0
SKU-10986,1,47292.44,8.237056885093304,2.3,0.08,29.7,36,39,36,37,435.8,167527.0,167527.0,1403268.0,1738323.0
SKU-12031,1,117209.82,3.1942314720768628,2.3,0.08,30.3,23,23,14,15,273.8,266636.0,266636.0,3554747.0,4088020.0
SKU-13349,1,72630.715,6.397467456111713,2.3,0.08,30.2,29,31,28,29,348.7,209365.0,209365.0,2191681.0,2610410.0
SKU-13638,1,829227.85,0.6552425301883728,2.3,0.08,30.5,9,9,3,4,102.6,711714.0,711714.0,25326863.0,26750292.0
SKU-14338,1,192091.57,2.900506046086283,2.3,0.08,30.4,18,18,13,14,213.5,341914.0,341914.0,5845270.0,6529099.0
SKU-14350,1,246559.41,2.3198575275090056,2.3,0.08,30.2,16,16,11,11,189.2,385750.0,385750.0,7440171.0,8211672.0
SKU-14374,1,256957.03,4.247145439902726,2.3,0.08,30.4,16,21,19,20,184.6,395517.0,395517.0,7821689.0,8612724.0
SKU-14446,1,135753.04,4.602276680244596,2.3,0.08,29.5,21,23,21,21,257.9,283015.0,283015.0,4004862.0,4570891.0
SKU-14830,1,184057.23,4.618043680350839,2.3,0.08,29.5,18,23,21,21,221.6,329385.0,329385.0,5424732.0,6083503.0
SKU-00437,1,726847.23,1.1688887547430515,2.2,0.08,28.4,9,9,6,6,113.5,642968.0,642968.0,20670425.0,21956362.0
SKU-06006,1,199951.05,1.2131905744698757,2.2,0.08,28.3,17,17,6,6,216.9,336517.0,336517.0,5662187.0,6335222.0
SKU-10533,1,538875.08,16.370896731117316,2.2,0.08,28.4,11,74,72,72,131.8,553729.0,553729.0,15330813.0,16438272.0
SKU-11874,1,1037500.0,1.0480213010397328,2.2,0.08,29.1,8,8,5,6,93.9,777024.0,777024.0,30188318.0,31742366.0
SKU-11936,1,877000.0,0.9116710856339985,2.2,0.08,28.8,9,9,4,5,102.8,710322.0,710322.0,25227892.0,26648537.0
SKU-11959,1,1706250.0,0.6282347314589255,2.2,0.08,28.1,6,6,3,4,74.5,980016.0,980016.0,48021549.0,49981580.0
