sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-09991,1,50327.79,4.875503310018901,10.2,0.36,133.1,73,73,22,24,199.4,366027.0,366027.0,6698788.0,7430843.0
SKU-11885,1,101935.48,3.871333875377006,10.2,0.37,133.6,52,52,17,20,139.9,521871.0,521871.0,13617465.0,14661207.0
SKU-07440,1,95702.99,3.717559342262463,10.1,0.36,131.9,53,53,17,19,145.3,502427.0,502427.0,12621648.0,13626502.0
SKU-09594,1,240354.16,2.272974119412214,10.1,0.36,131.6,34,34,10,13,91.8,795519.0,795519.0,31642534.0,33233573.0
SKU-03350,1,50976.13,91.7460164088522,10.0,0.36,130.1,72,410,400,402,200.4,364259.0,364259.0,6634240.0,7362759.0
SKU-15220,1,52492.06,14.768339216891617,10.0,0.36,130.6,71,75,65,67,197.2,370220.0,370220.0,6853156.0,7593597.0
SKU-01648,1,566433.5,2.862657267266597,9.9,0.36,129.6,22,23,13,15,60.3,1211616.0,1211616.0,73400608.0,75823839.0
SKU-14297,1,277066.94,6.570299092792744,9.9,0.35,129.1,31,39,29,32,86.3,845747.0,845747.0,35764441.0,37455936.0
SKU-14364,1,268758.42,3.9088481567109694,9.9,0.35,129.2,32,32,18,20,87.6,833272.0,833272.0,34717151.0,36383696.0
SKU-06205,1,298884.97,8.696774653665933,9.8,0.35,128.3,30,48,38,41,83.4,875823.0,875823.0,38353321.0,40104968.0
SKU-09694,1,1038687.64,4.616713135332221,9.8,0.35,128.1,16,30,21,23,44.7,1631535.0,1631535.0,133095320.0,136358390.0
SKU-10063,1,41870.48,10.483251743574385,9.7,0.35,126.9,78,78,46,49,223.9,326027.0,326027.0,5314695.0,5966750.0
SKU-10384,1,28496.37,49.986995386722405,9.6,0.34,124.9,94,228,218,220,273.6,266796.0,266796.0,3559001.0,4092593.0
SKU-12178,1,121504.17,20.59772448281531,9.6,0.34,125.3,46,100,90,93,132.3,551751.0,551751.0,15221459.0,16324961.0
SKU-13662,1,1247049.65,2.882889249772732,9.6,0.34,125.7,15,23,13,15,41.2,1770854.0,1770854.0,156796231.0,160337939.0
SKU-14362,1,189978.45,3.835887162316748,9.6,0.34,124.9,37,37,17,20,106.0,688751.0,688751.0,23718871.0,25096372.0
SKU-07112,1,197538.83,2.4909186751562387,9.5,0.34,124.1,36,36,11,14,104.3,700097.0,700097.0,24506790.0,25906984.0
SKU-14489,1,165558.75,6.012818998516217,9.5,0.34,123.5,39,39,27,29,114.2,639434.0,639434.0,20443787.0,21722655.0
SKU-15424,1,68962.11,8.328432142659697,9.4,0.33,122.2,60,60,37,39,177.8,410552.0,410552.0,8427656.0,9248761.0
SKU-07554,1,390000.0,1.6800860322109257,9.3,0.33,121.3,25,25,8,10,75.0,972815.0,972815.0,47318415.0,49264044.0
SKU-11286,1,253590.87,2.581033951972665,9.2,0.33,119.6,31,31,12,14,93.7,778759.0,778759.0,30323264.0,31880781.0
SKU-14699,1,168471.81,4.638446382608697,9.2,0.33,119.7,38,38,21,23,115.0,635052.0,635052.0,20164543.0,21434647.0
SKU-01068,1,149111.27,4.0450149874158825,9.1,0.32,118.4,40,40,18,20,122.8,594235.0,594235.0,17655738.0,18844207.0
SKU-13516,1,113879.88,4.828165751193765,9.0,0.32,117.7,46,46,22,24,141.0,517816.0,517816.0,13406692.0,14442325.0
SKU-13825,1,260149.44,2.6724274059216913,8.9,0.32,116.3,30,30,12,14,93.9,777791.0,777791.0,30247944.0,31803526.0
SKU-01470,1,1759204.75,1.7419358661207724,8.7,0.31,113.0,12,17,8,10,36.6,1994312.0,1994312.0,198864100.0,202852725.0
SKU-06577,1,153876.15,3.2592984915447354,8.7,0.31,113.0,39,39,15,17,123.8,589702.0,589702.0,17387411.0,18566814.0
SKU-15029,1,75764.57,5.328754141344929,8.7,0.31,113.8,55,55,24,26,175.8,415229.0,415229.0,8620751.0,9451208.0
SKU-00440,1,675839.98,1.941752847414866,8.6,0.31,112.7,19,19,9,11,59.1,1234333.0,1234333.0,76178956.0,78647623.0
SKU-13347,1,67340.21,5.069900995472801,8.5,0.3,110.2,58,58,23,25,189.5,385167.0,385167.0,7417667.0,8188000.0
SKU-00343,1,1086938.76,1.6568625495540832,8.3,0.3,108.2,15,16,8,10,47.6,1533691.0,1533691.0,117610397.0,120677779.0
SKU-00967,1,40000.0,1.8547236990991407,8.3,0.3,107.8,74,74,9,11,248.5,293705.0,293705.0,4313134.0,4900544.0
SKU-03663,1,239390.52,2.9641265323051256,8.3,0.3,108.0,31,31,13,15,101.5,718950.0,718950.0,25844471.0,27282372.0
SKU-14726,1,176554.33,5.748627885601995,8.3,0.3,108.3,36,36,26,28,118.0,618525.0,618525.0,19128637.0,20365687.0
SKU-14247,1,29952.38,13.762647375293023,8.2,0.29,106.9,85,85,60,62,288.5,253058.0,253058.0,3201927.0,3708044.0
SKU-14851,1,181720.84,4.97123755428887,8.2,0.29,107.5,35,35,22,24,116.8,624934.0,624934.0,19527150.0,20777019.0
SKU-02819,1,887093.6,3.9495427405117196,8.1,0.29,105.5,16,26,18,20,53.4,1367941.0,1367941.0,93563129.0,96299011.0
SKU-11010,1,194283.68,4.06201920231798,8.1,0.29,105.4,33,33,18,20,114.1,639897.0,639897.0,20473423.0,21753218.0
SKU-14387,1,217554.58,3.633873045204008,8.1,0.29,105.4,32,32,16,18,107.8,677163.0,677163.0,22927483.0,24281809.0
SKU-00207,1,90577.18,4.152403362597447,8.0,0.29,104.3,48,48,19,21,168.0,434576.0,434576.0,9442832.0,10311985.0
SKU-11142,1,295951.48,123.8622981684218,8.0,0.29,104.3,27,548,540,542,92.9,785609.0,785609.0,30859101.0,32430320.0
SKU-12632,1,107161.605,17.44341974619256,8.0,0.29,104.8,45,84,76,78,154.0,473884.0,473884.0,11228307.0,12176076.0
SKU-14610,1,150832.27,4.901335160688938,8.0,0.29,104.2,38,38,22,24,130.2,560686.0,560686.0,15718461.0,16839834.0
SKU-00953,1,25923.22,4.603296108627958,7.9,0.28,103.0,90,90,21,23,315.9,231066.0,231066.0,2669581.0,3131713.0
SKU-02311,1,279078.48,2.0415468521343527,7.9,0.28,103.4,28,28,9,11,96.1,759775.0,759775.0,28862894.0,30382444.0
SKU-02988,1,79064.63,10.808106331684932,7.9,0.28,102.9,52,55,48,50,180.9,403435.0,403435.0,8137974.0,8944843.0
SKU-15197,1,177630.78,5.133117851908968,7.9,0.28,102.9,35,35,23,25,120.7,604589.0,604589.0,18276386.0,19485564.0
SKU-09618,1,223465.22,6.092062631158368,7.8,0.28,102.1,31,35,27,29,108.0,675676.0,675676.0,22826909.0,24178261.0
SKU-07126,1,751049.72,4.0303362119281125,7.7,0.27,100.1,17,26,18,20,59.5,1226266.0,1226266.0,75186454.0,77638986.0
SKU-00638,1,326815.97,1.8131297839720601,7.6,0.27,99.1,25,25,8,10,90.7,804730.0,804730.0,32379533.0,33988993.0
SKU-06877,1,474504.27,47.01099131397465,7.6,0.27,99.4,21,213,205,207,75.2,971306.0,971306.0,47171807.0,49114420.0
SKU-14886,1,217947.95,4.223866404789489,7.5,0.27,98.0,30,30,19,21,111.7,653478.0,653478.0,21351681.0,22658637.0
SKU-09438,1,793978.68,1.9273820181903012,7.4,0.26,95.8,16,16,9,11,59.2,1233707.0,1233707.0,76101593.0,78569006.0
SKU-09698,1,945795.93,5.488059310731374,7.4,0.27,97.0,15,32,24,26,53.9,1354218.0,1354218.0,91695319.0,94403755.0
SKU-13632,1,1132076.08,0.8869704884849838,7.4,0.26,95.9,14,14,4,6,49.5,1473416.0,1473416.0,108547675.0,111494506.0
SKU-09282,1,80000.0,2.011170988048853,7.3,0.26,95.1,49,49,9,11,187.1,390165.0,390165.0,7611428.0,8391758.0
SKU-00670,1,592625.79,2.9523057463731774,7.2,0.26,93.7,18,21,13,15,69.3,1054014.0,1054014.0,55547266.0,57655294.0
SKU-04166,1,504713.47,1.9305358167447964,7.2,0.26,93.7,20,20,9,11,75.0,972757.0,972757.0,47312766.0,49258279.0
SKU-07519,1,31034.88,35.366281531237256,7.2,0.26,94.3,78,162,154,156,301.8,241917.0,241917.0,2926181.0,3410014.0
SKU-09456,1,15274.35,6.314840437158723,7.2,0.26,93.4,111,111,28,30,432.1,168925.0,168925.0,1426789.0,1764640.0
SKU-12060,1,2987500.0,0.5869750961545818,7.2,0.26,94.5,8,10,3,5,30.7,2375847.0,2375847.0,282232430.0,286984124.0
SKU-13731,1,254886.14,2.044818634071448,7.2,0.26,94.4,28,28,9,11,105.2,693828.0,693828.0,24069834.0,25457489.0
SKU-11008,1,134965.19,20.72322619170131,7.1,0.26,93.1,38,98,91,92,145.6,501277.0,501277.0,12563954.0,13566509.0
SKU-13549,1,267798.325,5.789144657635188,7.1,0.26,93.2,27,33,26,27,103.3,706524.0,706524.0,24958836.0,26371884.0
SKU-02990,1,116666.67,2.8633512686718823,7.0,0.25,91.0,40,40,13,15,158.4,460852.0,460852.0,10619241.0,11540945.0
SKU-06780,1,469877.47,47.74713270206585,7.0,0.25,91.8,20,215,208,210,78.6,928792.0,928792.0,43132748.0,44990332.0
SKU-10394,1,30286.87,35.77959443604895,7.0,0.25,91.0,78,163,156,158,310.9,234776.0,234776.0,2755985.0,3225536.0
SKU-10057,1,33473.31,12.02036862213496,6.9,0.25,89.7,74,74,53,55,297.9,245011.0,245011.0,3001509.0,3491530.0
SKU-10896,1,222030.65,2.292686253374032,6.9,0.25,90.2,29,29,10,12,115.4,632753.0,632753.0,20018824.0,21284330.0
SKU-04839,1,750000.0,0.755216365549615,6.8,0.24,88.1,16,16,4,5,63.5,1149478.0,1149478.0,66065004.0,68363960.0
SKU-09659,1,206877.25,10.12870480219319,6.8,0.24,88.3,30,51,45,46,120.7,604568.0,604568.0,18275101.0,19484236.0
SKU-11300,1,138864.84,3.751405975694362,6.8,0.24,89.1,36,36,17,19,146.7,497487.0,497487.0,12374667.0,13369641.0
SKU-03649,1,605378.06,1.4945789486561873,6.7,0.24,87.7,18,18,7,9,70.9,1030210.0,1030210.0,53066610.0,55127030.0
SKU-06158,1,224193.22499999998,3.54912613135914,6.7,0.24,86.8,28,28,16,18,117.0,623855.0,623855.0,19459744.0,20707453.0
SKU-06608,1,193309.66,2.2514124747562123,6.7,0.24,87.8,31,31,10,12,125.3,582735.0,582735.0,16979019.0,18144490.0
SKU-05053,1,964527.5,3.1012227294379264,6.6,0.23,85.4,14,21,14,16,56.9,1283745.0,1283745.0,82400111.0,84967601.0
SKU-10532,1,485964.53,12.909661242659425,6.6,0.23,85.4,19,63,57,58,80.1,911231.0,911231.0,41517071.0,43339532.0
SKU-13795,1,441596.61,1.285856442717172,6.6,0.23,85.7,20,20,6,8,83.9,869987.0,869987.0,37843834.0,39583807.0
SKU-14390,1,216884.78,3.7011243673679366,6.6,0.24,86.6,29,29,17,18,119.1,612761.0,612761.0,18773822.0,19999345.0
SKU-15170,1,48060.87,6.498209555205472,6.6,0.24,86.3,60,60,29,30,253.5,288015.0,288015.0,4147620.0,4723649.0
SKU-15863,1,238878.01,2.699882226151304,6.6,0.23,85.5,27,27,12,14,114.2,639312.0,639312.0,20435973.0,21714597.0
SKU-01034,1,159176.02,3.3032981814816664,6.4,0.23,83.9,33,33,15,16,141.2,516916.0,516916.0,13360093.0,14393924.0
SKU-04598,1,751428.57,0.47741657627441814,6.4,0.23,83.7,15,15,3,4,65.1,1121613.0,1121613.0,62900835.0,65144062.0
SKU-13548,1,28352.17,21.319556685535456,6.4,0.23,83.1,77,100,93,95,336.2,217111.0,217111.0,2356856.0,2791078.0
SKU-13631,1,919710.28,2.7512813494604074,6.4,0.23,83.7,14,19,12,14,58.8,1240977.0,1240977.0,77001191.0,79483145.0
SKU-14453,1,209000.95,3.1209835041850473,6.4,0.23,84.0,29,29,14,16,123.2,592486.0,592486.0,17551982.0,18736954.0
SKU-13553,1,318696.42,6.847964928058114,6.3,0.22,81.5,23,37,30,32,101.3,720719.0,720719.0,25971771.0,27413208.0
SKU-14318,1,220997.68,1.9676336062256559,6.3,0.22,82.0,28,28,9,11,121.3,602003.0,602003.0,18120396.0,19324403.0
SKU-00591,1,262665.67,7.465266501853302,6.2,0.22,80.7,25,39,33,35,112.1,650956.0,650956.0,21187198.0,22489110.0
SKU-04573,1,743230.13,0.9725975251592748,6.2,0.22,80.4,15,15,5,6,66.8,1093393.0,1093393.0,59775459.0,61962246.0
SKU-04940,1,204499.4,9.242245401251711,6.2,0.22,80.2,29,47,41,42,127.4,572870.0,572870.0,16409014.0,17554755.0
SKU-14223,1,151809.39,3.1376910611726605,6.2,0.22,80.2,33,33,14,16,147.9,493525.0,493525.0,12178347.0,13165397.0
SKU-14792,1,142603.97,3.909428831622768,6.2,0.22,81.1,34,34,18,19,151.8,480855.0,480855.0,11561086.0,12522796.0
SKU-14867,1,205242.6,5.322222319686398,6.2,0.22,81.4,29,30,24,25,126.3,578135.0,578135.0,16711982.0,17868251.0
SKU-00676,1,544013.81,1.6511068548564158,6.1,0.22,79.5,18,18,8,9,78.5,930286.0,930286.0,43271612.0,45132184.0
SKU-03679,1,65606.06,2.06844423141199,6.1,0.22,79.6,50,50,10,11,225.9,323180.0,323180.0,5222274.0,5868635.0
SKU-08906,1,35620.12,3.3647214046885865,6.1,0.22,79.5,67,67,15,17,306.8,237939.0,237939.0,2830755.0,3306634.0
SKU-09661,1,251126.91999999998,3.0550504633038935,6.1,0.22,79.0,26,26,14,15,115.9,629739.0,629739.0,19828547.0,21088025.0
SKU-10859,1,237786.57,6.020468964536694,6.1,0.22,79.4,26,33,27,28,118.8,614340.0,614340.0,18870681.0,20099361.0
SKU-10996,1,87037.065,3.132015933791495,6.0,0.22,78.8,43,43,14,16,197.1,370366.0,370366.0,6858562.0,7599294.0
SKU-12031,1,117209.82,3.1942314720768628,6.0,0.22,78.6,37,37,14,16,170.0,429338.0,429338.0,9216569.0,10075246.0
SKU-14290,1,169207.87,4.268278445894356,6.0,0.21,78.3,31,31,19,21,141.8,514917.0,514917.0,13256983.0,14286818.0
SKU-09430,1,465790.19,2.088947951172577,5.9,0.21,76.8,19,19,10,11,86.3,845686.0,845686.0,35759279.0,37450652.0
SKU-13460,1,378853.33,2.12979455458044,5.9,0.21,76.5,21,21,10,11,95.9,761458.0,761458.0,28990952.0,30513869.0
SKU-14360,1,233672.29,6.101025533696289,5.9,0.21,77.5,26,33,27,29,121.3,601857.0,601857.0,18111578.0,19315291.0
SKU-15191,1,90539.33,6.467198181315787,5.9,0.21,76.7,42,42,29,30,195.9,372608.0,372608.0,6941843.0,7687060.0
SKU-15445,1,54497.19,3.2011603652339673,5.9,0.21,76.6,54,54,14,16,252.7,288932.0,288932.0,4174099.0,4751964.0
SKU-04576,1,743533.67,1.0293040604896753,5.8,0.21,75.2,15,15,5,6,69.0,1057533.0,1057533.0,55918810.0,58033876.0
SKU-03384,1,640984.57,1.9782612542301337,5.7,0.2,74.0,16,16,9,11,74.9,974035.0,974035.0,47437193.0,49385262.0
SKU-13554,1,317980.4,2.1074103304781735,5.7,0.2,74.0,22,22,10,11,106.4,686224.0,686224.0,23545140.0,24917587.0
SKU-14382,1,244404.27,3.555310574382368,5.7,0.2,73.9,25,25,16,17,121.5,601068.0,601068.0,18064157.0,19266294.0
SKU-14454,1,211507.35,3.303597833204585,5.7,0.21,74.9,27,27,15,16,129.7,562706.0,562706.0,15831916.0,16957328.0
SKU-04744,1,452124.84,1.3009369603443188,5.6,0.2,72.6,18,18,6,8,90.1,810324.0,810324.0,32831266.0,34451914.0
SKU-09370,1,295966.89,2.2376877299595654,5.6,0.2,73.1,23,23,10,12,111.0,657728.0,657728.0,21630320.0,22945777.0
SKU-13660,1,1549543.2999999998,0.810682557124378,5.6,0.2,73.3,10,10,4,5,48.4,1507551.0,1507551.0,113635482.0,116650583.0
SKU-13788,1,216285.33,2.420908944884299,5.6,0.2,73.2,27,27,11,12,129.7,562666.0,562666.0,15829649.0,16954981.0
SKU-14338,1,192091.57,2.900506046086283,5.6,0.2,73.5,28,28,13,15,137.4,531239.0,531239.0,14110731.0,15173208.0
SKU-14664,1,137407.08,2.2875999547808945,5.6,0.2,73.5,33,33,10,12,162.5,449294.0,449294.0,10093243.0,10991830.0
SKU-11074,1,946406.47,1.7456621828711805,5.5,0.2,71.6,13,14,8,9,62.7,1164321.0,1164321.0,67782119.0,70110760.0
SKU-11272,1,218601.06,3.176327827914542,5.5,0.2,71.4,26,26,14,16,130.6,558830.0,558830.0,15614560.0,16732221.0
SKU-13418,1,95008.47,5.736599015946843,5.5,0.19,71.1,39,39,25,27,198.7,367462.0,367462.0,6751410.0,7486333.0
SKU-15008,1,325509.87,3.5780945637934214,5.5,0.2,71.7,21,22,16,17,106.9,683177.0,683177.0,23336535.0,24702889.0
SKU-15015,1,140660.28,6.228399568792971,5.5,0.2,71.3,32,33,28,29,163.0,447799.0,447799.0,10026204.0,10921802.0
SKU-15193,1,174548.04,10.608244868027683,5.5,0.2,71.9,29,52,47,48,145.7,501059.0,501059.0,12553008.0,13555126.0
SKU-10076,1,630000.0,1.046156988431681,5.4,0.19,70.1,15,15,5,6,77.7,939655.0,939655.0,44147533.0,46026842.0
SKU-14447,1,136086.79,4.579402776576453,5.4,0.19,70.9,33,33,20,22,166.1,439378.0,439378.0,9652662.0,10531418.0
SKU-00960,1,41134.1,2.792547103941327,5.3,0.19,69.2,58,58,13,14,306.0,238552.0,238552.0,2845358.0,3322462.0
SKU-08065,1,29119.48,7.841223495165966,5.3,0.19,68.6,69,69,35,36,365.1,199951.0,199951.0,1999013.0,2398914.0
SKU-14285,1,158642.49,7.139809361299818,5.3,0.19,69.5,30,37,32,33,155.5,469594.0,469594.0,11025926.0,11965114.0
SKU-14367,1,186252.29,3.893734167541644,5.3,0.19,69.3,28,28,17,19,143.7,507931.0,507931.0,12899682.0,13915544.0
SKU-15124,1,7018.68,4.834089475033698,5.3,0.19,69.7,141,141,22,23,738.0,98922.0,98922.0,489274.0,687117.0
SKU-04182,1,1384299.08,2.6855592494799296,5.2,0.19,68.4,10,17,12,13,53.1,1375758.0,1375758.0,94635560.0,97387076.0
SKU-04601,1,751428.57,0.6229443807375883,5.2,0.18,67.4,14,14,3,5,72.5,1006747.0,1006747.0,50676929.0,52690422.0
SKU-07093,1,739820.63,0.9987797432916609,5.2,0.19,67.8,14,14,5,6,72.9,1001392.0,1001392.0,50139252.0,52142035.0
SKU-13737,1,234148.07,2.4794476009346784,5.2,0.18,67.3,24,24,11,13,130.0,561460.0,561460.0,15761859.0,16884779.0
SKU-14306,1,217596.27,3.8984529161580226,5.2,0.19,67.9,25,25,17,19,134.3,543499.0,543499.0,14769571.0,15856570.0
SKU-02305,1,533262.77,2.1509397136230533,5.1,0.18,66.2,16,16,10,11,86.9,840128.0,840128.0,35290768.0,36971024.0
SKU-03089,1,496982.89,3.069411537201815,5.1,0.18,66.4,17,19,14,15,89.8,812634.0,812634.0,33018684.0,34643951.0
SKU-03573,1,1127138.93,2.459098255669521,5.1,0.18,66.2,11,16,11,12,59.8,1221479.0,1221479.0,74600550.0,77043508.0
SKU-07699,1,21286.71,116.9877467883634,5.1,0.18,65.9,79,515,510,511,435.8,167518.0,167518.0,1403112.0,1738148.0
SKU-11943,1,20000.0,16.93507606130639,5.1,0.18,66.0,82,82,74,75,449.4,162423.0,162423.0,1319065.0,1643911.0
SKU-12438,1,5068.01,16.033113685846452,5.1,0.18,66.8,163,163,70,72,887.0,82302.0,82302.0,338680.0,503283.0
SKU-07429,1,105128.52,4.407683936579162,5.0,0.18,65.3,36,36,20,21,197.0,370471.0,370471.0,6862437.0,7603379.0
SKU-14446,1,135753.04,4.602276680244596,5.0,0.18,65.4,32,32,21,22,173.3,421274.0,421274.0,8873598.0,9716146.0
SKU-14754,1,26036.0,285.5237693299404,5.0,0.18,65.0,71,1248,1243,1244,396.8,183957.0,183957.0,1692005.0,2059919.0
SKU-00437,1,726847.23,1.1688887547430515,4.9,0.17,63.4,14,14,6,7,76.1,959843.0,959843.0,46064947.0,47984634.0
SKU-05042,1,1091302.63,2.4953909974112882,4.9,0.18,64.0,11,16,11,13,61.8,1182122.0,1182122.0,69870618.0,72234862.0
SKU-06369,1,204800.0,2.1081566175984947,4.9,0.17,63.8,25,25,10,11,142.8,511176.0,511176.0,13065023.0,14087374.0
SKU-13729,1,220353.73,1.0786530749490113,4.9,0.17,63.5,25,25,5,6,138.0,529029.0,529029.0,13993589.0,15051647.0
SKU-13815,1,167274.4,1.2412047051104267,4.9,0.17,63.3,28,28,6,7,158.6,460326.0,460326.0,10595001.0,11515653.0
SKU-15199,1,160632.13,9.024029894556456,4.9,0.17,63.6,29,45,40,41,161.6,451867.0,451867.0,10209193.0,11112927.0
SKU-01334,1,670573.33,1.0154452009192372,4.8,0.17,62.5,14,14,5,6,79.7,915847.0,915847.0,41938755.0,43770448.0
SKU-05409,1,539235.48,2.623942978162966,4.8,0.17,62.0,16,17,12,13,89.3,817690.0,817690.0,33430880.0,35066261.0
SKU-07088,1,781383.37,3.279388047321067,4.8,0.17,62.3,13,20,15,16,74.0,986426.0,986426.0,48651816.0,50624668.0
SKU-09974,1,42539.97,8.456791118226581,4.8,0.17,63.2,55,55,37,39,314.9,231803.0,231803.0,2686625.0,3150231.0
SKU-08073,1,29314.98,8.235159492190142,4.7,0.17,60.8,65,65,36,38,386.8,188731.0,188731.0,1780977.0,2158440.0
SKU-08112,1,39460.52,8.019859321827882,4.7,0.17,60.8,56,56,35,37,333.3,219021.0,219021.0,2398510.0,2836552.0
SKU-09270,1,73917.54,1.6809975985910617,4.7,0.17,61.3,41,41,8,9,242.5,301007.0,301007.0,4530251.0,5132265.0
SKU-09630,1,240000.0,1.0966780305553232,4.7,0.17,61.7,23,23,5,6,134.2,544159.0,544159.0,14805475.0,15893794.0
SKU-09636,1,221810.12,1.4689774459950384,4.7,0.17,61.7,24,24,7,8,139.5,523381.0,523381.0,13696366.0,14743128.0
SKU-14650,1,183104.07,3.4010056685339007,4.7,0.17,61.7,26,26,15,16,153.6,475404.0,475404.0,11300448.0,12251256.0
SKU-14686,1,210162.21,4.142410880300814,4.7,0.17,61.6,25,25,19,20,143.5,508770.0,508770.0,12942345.0,13959885.0
SKU-14992,1,300302.16,1.287761243693047,4.7,0.17,61.4,21,21,6,7,120.2,607454.0,607454.0,18450032.0,19664940.0
SKU-04189,1,1129977.75,3.3959697449708384,4.6,0.16,59.5,11,20,15,16,63.0,1159618.0,1159618.0,67235728.0,69554965.0
SKU-08897,1,423200.0,1.7692254605218438,4.6,0.16,59.9,17,17,8,9,102.6,711815.0,711815.0,25334063.0,26757694.0
SKU-10535,1,537870.36,26.671819677560073,4.6,0.17,60.2,15,121,117,118,90.7,805050.0,805050.0,32405310.0,34015411.0
SKU-11077,1,635586.05,5.850588609536073,4.6,0.16,59.9,14,31,26,27,83.7,872347.0,872347.0,38049471.0,39794165.0
SKU-13555,1,769986.875,2.242768886885945,4.6,0.16,59.7,13,15,10,11,76.1,958925.0,958925.0,45976860.0,47894711.0
SKU-13643,1,1409220.15,1.6174078352010686,4.6,0.16,59.5,10,12,8,9,56.4,1295011.0,1295011.0,83852656.0,86442678.0
SKU-14173,1,504448.25,3.264997897029282,4.6,0.17,60.3,16,19,15,16,93.6,779852.0,779852.0,30408470.0,31968174.0
SKU-14350,1,246559.41,2.3198575275090056,4.6,0.17,60.4,23,23,11,12,133.7,545922.0,545922.0,14901540.0,15993384.0
SKU-14665,1,140054.87,2.641822947634244,4.6,0.17,60.5,30,30,12,13,177.3,411747.0,411747.0,8476772.0,9300265.0
SKU-14755,1,32147.0,314.0912349081933,4.6,0.16,59.8,61,1372,1367,1369,372.4,196049.0,196049.0,1921759.0,2313857.0
SKU-15534,1,56052.75,4.159583998122066,4.6,0.17,60.3,47,47,19,20,280.9,259907.0,259907.0,3377592.0,3897407.0
SKU-01882,1,453939.63,5.702906035952368,4.5,0.16,58.9,17,30,25,26,99.9,731047.0,731047.0,26721493.0,28183587.0
SKU-04176,1,1001327.68,4.3445356491416,4.5,0.16,58.1,11,24,19,21,67.7,1078960.0,1078960.0,58207706.0,60365626.0
SKU-05027,1,1071017.57,3.8668422878266173,4.5,0.16,58.2,11,22,17,18,65.4,1116988.0,1116988.0,62383074.0,64617050.0
SKU-09295,1,177352.94,1.7672400105537338,4.5,0.16,58.5,26,26,8,9,160.3,455482.0,455482.0,10373208.0,11284173.0
SKU-10371,1,32115.23,25.829634073943,4.5,0.16,58.2,61,117,113,114,377.5,193394.0,193394.0,1870065.0,2256853.0
SKU-11016,1,226966.33,7.866102436687996,4.5,0.16,59.2,23,39,35,36,140.8,518572.0,518572.0,13445861.0,14483005.0
SKU-13517,1,47601.74,7.978592741622143,4.5,0.16,58.7,50,50,35,36,308.9,236333.0,236333.0,2792674.0,3265341.0
SKU-09293,1,131831.58,4.0678164854633225,4.4,0.16,56.9,30,30,18,19,188.4,387487.0,387487.0,7507296.0,8282269.0
SKU-10074,1,463787.29,6.543088635765079,4.4,0.16,57.4,16,33,29,30,100.0,729860.0,729860.0,26634778.0,28094498.0
SKU-11056,1,374715.64,3.0767685195601153,4.4,0.16,56.9,18,18,14,15,111.8,653140.0,653140.0,21329594.0,22635874.0
SKU-11299,1,245823.48,1.9765016072574466,4.4,0.16,57.2,22,22,9,10,137.6,530466.0,530466.0,14069720.0,15130652.0
SKU-15544,1,8213.73,32.238557898650114,4.4,0.16,57.6,119,145,141,142,750.4,97287.0,97287.0,473238.0,667812.0
SKU-00292,1,1198253.2,2.023901408553348,4.3,0.15,56.6,10,14,9,10,62.7,1164321.0,1164321.0,67782159.0,70110801.0
SKU-02512,1,869108.065,1.1885606346089503,4.3,0.15,56.0,12,12,6,7,74.0,986233.0,986233.0,48632765.0,50605230.0
SKU-11972,1,660306.0,0.7626784455291913,4.3,0.15,56.0,14,14,4,5,84.9,859812.0,859812.0,36963791.0,38683414.0
SKU-14529,1,166393.69,3.7664059828028256,4.3,0.16,56.7,27,27,17,18,168.1,434194.0,434194.0,9426214.0,10294602.0
SKU-14824,1,179469.16,3.550421393145707,4.3,0.15,55.6,25,25,16,17,163.5,446587.0,446587.0,9971996.0,10865170.0
SKU-15561,1,40571.53,7.188425435821156,4.3,0.15,56.2,53,53,32,33,341.7,213618.0,213618.0,2281641.0,2708878.0
SKU-16289,1,316363.64,2.2252219896508767,4.3,0.15,56.5,19,19,10,11,122.0,598146.0,598146.0,17888925.0,19085217.0
SKU-00637,1,354978.43,3.258866819716926,4.2,0.15,55.3,18,19,15,16,116.5,626658.0,626658.0,19635021.0,20888337.0
SKU-02676,1,909134.59,0.8202844983835178,4.1,0.15,53.3,11,11,4,5,74.2,984047.0,984047.0,48417466.0,50385561.0
SKU-08645,1,480647.21,1.7556832936337885,4.1,0.15,53.9,15,15,8,9,101.4,720122.0,720122.0,25928784.0,27369028.0
